EarthquakeDepth,M,Rrup,Rjb,lnPGA,lnPGV,lnVs30,Residual
11.98,3.6,44.66,43.15,-9.18168284955171,-6.02593301807273,6.343880434126331,-2.32125936012046
22.14,4.9,121.17,119.49,-6.470156886105578,-2.28115731638044,6.102558594613569,-1.14304746017578
5.75,4.0,166.64,166.69,-9.913797699915499,-5.700818920324534,6.052089168924417,-1.15767553954517
12.4,3.6,107.58,106.96,-5.583336321580334,-1.9310215365615626,5.3612921657094255,2.36287719002161
3.56,4.5,131.56,131.69,-6.81412359797819,-3.266969559101267,6.089044875446846,0.450126141542984
3.71,3.9,257.39,257.51,-7.920667820471038,-4.8903272888602345,6.546785410760524,2.60158683935363
10.54,4.2,232.38,232.33,-8.756969300012306,-4.847694269942965,5.863631175598097,0.112406514179717
2.44,3.5,139.91,139.98,-11.093317572511092,-7.204729469756489,6.148468295917647,-1.4475429776797
13.95,3.9,223.84,223.55,-8.856711933927569,-5.223158281293007,6.53813982376767,0.679178429935858
12.6,3.6,172.6,172.25,-11.94175651795667,-7.788519902820502,6.597145701886651,-2.35704019471602
13.37,3.5,35.52,33.08,-7.353472512766655,-3.512342026522767,6.4425401664681985,-0.664505475214056
2.42,3.8,159.73,159.83,-10.82235104111242,-6.352107180497987,6.161207321695077,-1.50459470150086
7.14,4.3,189.94,190.02,-10.583122042117799,-5.438560121495036,6.220590170099739,-2.13631322454932
0.94,4.3,237.06,237.17,-9.569402734961736,-4.80010028138099,6.102558594613569,-0.216133421181231
9.77,3.5,45.17,44.21,-8.866750667586105,-5.509038397863689,5.988961416889864,-1.81783270358633
9.29,4.1,127.0,126.83,-6.374408960508384,-2.7179578653156122,5.579729825986222,1.11934119301006
10.06,4.0,60.46,59.76,-7.108654199374506,-2.6352212547676803,4.897839799950911,-1.17949986267513
4.87,3.9,170.66,170.73,-11.750127703136766,-7.252463623416751,6.5638555265321274,-2.43047485590432
13.82,4.7,118.98,118.45,-6.5726956825245155,-2.0196308792737954,5.948034989180646,-0.587009071984304
8.74,3.8,172.3,172.21,-7.5462414861564335,-3.8378977869945707,5.7745515455444085,1.42904555588489
4.81,4.0,77.34,77.33,-6.091336287026306,-3.0824101134460307,5.476463551931511,0.828192931881554
-0.63,4.1,183.35,183.06,-9.656307338353681,-5.663446460605327,6.12029741895095,-0.490856935059309
4.34,3.7,205.52,205.59,-12.144600119756507,-7.540228257778283,6.220590170099739,-2.03903099635884
12.12,3.9,27.31,24.77,-6.6030096211044755,-3.3869183046511138,6.536691597591305,-1.05562833780065
7.79,4.7,105.1,105.04,-6.982830244677294,-2.403319072040977,6.129050210060545,-0.838427074228016
5.51,4.2,175.91,176.01,-9.490085849351333,-4.741145545525419,6.159095388491933,-0.965693533898131
4.95,4.2,292.78,292.94,-8.844341719213439,-5.035485811277901,6.089044875446846,1.16695301198713
5.7,3.5,181.39,181.4,-10.454998270471432,-7.105033064655778,6.53813982376767,-0.176672395852927
6.31,4.6,23.32,22.52,-4.372349212343986,-1.8566958294931182,6.319958614030018,-0.332159038827367
11.86,4.3,168.51,168.29,-9.295825888229086,-4.4807567357481615,5.996452088619021,-1.52029643836025
7.25,4.6,38.2,37.62,-5.1392803870082915,-1.862560309820914,6.113682179832232,-0.519458439849674
6.76,4.0,83.3,83.15,-6.60425254084843,-2.8903104797737074,6.061456918928017,0.619470883013773
6.25,4.3,213.7,213.82,-8.326572831807587,-4.840892519509161,6.565264970035361,0.652031103991877
4.66,3.6,188.8,188.85,-12.063456085802693,-7.807389651403457,6.161207321695077,-2.01623748269529
2.57,3.6,248.91,249.01,-10.101393030294753,-6.648435258912765,6.559615237493242,1.03217809166938
3.84,3.8,86.25,86.29,-7.657742138301101,-3.455699302400556,6.309918278226516,0.339446570493982
9.31,3.8,55.79,55.11,-8.434193567424147,-4.6824844450983445,6.180016653652572,-1.57172255182398
1.95,3.8,270.19,270.3,-11.859650078055793,-7.737868314615239,6.684611727667927,-0.806550397596951
3.14,3.9,69.54,69.58,-8.393420131827643,-4.659976644315654,6.556778356158042,-0.851189520842166
4.95,3.6,224.52,224.57,-10.281075193384682,-6.585379938344917,6.319958614030018,0.302255192817418
7.14,4.3,234.97,235.08,-9.372617318989375,-4.8469027982680695,5.8664680569332965,-0.497566280678859
12.31,4.4,47.95,46.48,-5.692153454580639,-1.8417655082738538,6.331501849893691,-0.463139762394374
5.77,3.6,228.76,228.8,-11.656989930437627,-7.977181048289609,6.251903883165888,-1.09643291395106
4.55,3.8,150.36,150.42,-8.19957762964533,-4.690647031882134,6.095824562432225,0.826002575641985
5.95,3.6,194.6,194.62,-8.68962437955076,-4.614577455925535,6.089044875446846,1.33295531524697
12.89,4.5,105.75,105.19,-5.305014099695269,-1.6274027684668464,5.683579767338681,0.793683503042945
5.46,4.4,271.27,271.44,-8.567882773337994,-4.48937071629859,6.040254711277414,0.709781626045899
3.26,3.5,121.31,121.36,-8.871559944136223,-6.017694730154205,6.194405391104672,0.435455266581519
2.69,3.7,148.11,148.2,-9.19522892716854,-5.139458518985756,5.8888779583328805,0.0154442227103964
2.1,4.1,232.35,232.48,-10.1150027262599,-6.2987303076248855,6.380122536899765,-0.32373059627024
7.8,4.2,292.1,292.2,-8.962055606269413,-4.525835297990578,5.69035945432406,0.697288244495223
18.01,3.9,72.4,70.24,-11.689662643470282,-7.625195152111127,6.507277712385012,-4.91672883282093
5.0,4.2,167.71,167.82,-11.080046507108916,-7.299275707645938,6.556778356158042,-2.46046320234918
1.11,4.0,47.17,47.23,-6.982740659022529,-3.5582019198721317,6.251903883165888,-0.34166307312176
7.99,3.7,271.87,271.87,-11.154971339533116,-7.687088192015425,6.003887067106539,-0.518616774327558
3.1,3.8,16.51,16.27,-6.163165597666465,-2.313954793776301,5.950642552587727,-0.893473654249583
14.19,3.9,138.66,138.07,-8.89552963213615,-5.274600839930721,6.455198563340122,-0.63390056692201
10.92,3.9,303.1,303.06,-8.62413985322794,-4.753921339529952,6.12029741895095,1.83804480506346
2.89,4.5,225.46,225.63,-10.15143563332817,-5.0292952838514235,5.968707559985366,-1.54634561551239
10.06,3.6,57.07,56.26,-6.536191722549654,-3.241632811990817,5.420534999272286,0.397780847663238
0.44,3.6,161.99,162.04,-10.781727245443834,-7.272667153483025,6.401917196727186,-0.777005367634445
10.45,4.5,306.31,306.4,-7.754275015519575,-3.3685855262873345,6.09807428216624,1.46742605454768
7.59,3.7,319.46,319.49,-11.503455744641304,-7.147306363203375,6.049733455231958,-0.275849751019146
7.73,3.8,280.08,280.1,-9.077058335438306,-4.897492849345234,5.996452088619021,1.45162587623099
6.2,4.2,143.45,143.49,-7.490495610071667,-4.373517420939265,6.551080335043404,0.687129079123167
10.93,4.0,36.84,35.37,-6.488721443824238,-2.7348705527246535,5.953243334287785,-0.915053583442815
9.69,4.1,36.79,35.66,-6.360610011482988,-2.5195652769385286,5.683579767338681,-1.06053782352517
11.51,3.6,239.96,239.78,-13.202218006932336,-8.893459295012008,6.495265555937008,-2.70158254072157
5.75,4.0,236.95,237.04,-11.08217676446312,-7.4056209798512755,6.1779441140506,-1.31322734869157
5.77,3.6,217.39,217.42,-12.45024784457687,-8.488774699275375,6.137727054086234,-2.09002143559424
10.58,3.7,273.39,273.3,-9.695777625247477,-4.755789573174909,6.565264970035361,1.07999648749446
5.84,4.2,283.37,283.5,-11.031373277766441,-7.344024664414038,5.752572638825633,-1.33642341615573
10.0,3.6,54.51,53.68,-8.447834166971463,-4.449350727917539,5.497168225293202,-1.55137709885432
1.45,3.6,217.57,217.66,-10.494330631516723,-6.028632600409687,6.159095388491933,0.115884639302349
4.78,4.3,320.44,320.63,-10.712784128869025,-5.733408225438749,6.07073772800249,-0.602237565265256
11.35,3.5,243.87,243.71,-10.191044112864885,-6.102151445010219,5.429345628954441,0.0815562957659353
8.11,3.7,53.09,52.58,-8.564099019562445,-5.094401928234953,6.565264970035361,-1.32188324034746
7.7,3.8,283.39,283.42,-10.605453423695673,-6.3492820292092205,6.093569770045136,0.0092903886319284
7.14,4.0,217.63,217.67,-9.169144111502169,-5.759101260473408,6.565264970035361,0.458157011487312
6.89,3.7,231.53,231.55,-11.681025658432636,-7.024475415965504,6.102558594613569,-1.43242017681486
9.82,3.6,58.71,57.98,-7.2308448502721285,-4.345094307109545,6.556778356158042,0.297080186250161
8.07,4.9,215.42,215.6,-7.6505964019961,-3.1318889606790075,5.683579767338681,-0.455626829322966
12.5,4.9,240.11,240.15,-8.827298325505284,-4.3849024458577475,6.495265555937008,-1.17938963208303
13.69,4.0,153.41,152.94,-4.245965793802563,-1.2663609635941597,5.993961427306569,3.84579409540079
11.95,3.7,38.65,36.91,-6.432463593682889,-3.149798183640972,6.20455776256869,-0.0779142642158854
15.45,3.5,156.02,155.35,-9.991162123936018,-6.356063661663863,6.251903883165888,-0.757789830631175
7.55,3.6,217.14,217.13,-12.74546246931852,-8.590828698276189,6.620073206530356,-2.25970489635262
10.44,4.1,202.36,202.26,-8.986018634995363,-5.182705895922069,6.315358001522335,-0.0754763308708259
4.66,3.6,236.68,236.74,-12.167652098578344,-7.9926370146111365,6.565264970035361,-1.29847909941734
5.15,3.6,270.28,270.34,-10.312629441727239,-6.569722189696893,6.12029741895095,0.731138563176481
5.54,4.3,245.39,245.54,-8.188130768353979,-4.534793459137487,6.238324625039508,1.07981605887579
30.44,3.8,66.66,59.63,-8.434434176248473,-4.655674255053789,6.0867747269123065,-1.89902184295807
10.44,3.5,125.46,125.12,-9.286976932161949,-5.268630397762893,6.18826412308259,-0.305100350108644
3.07,4.6,100.88,100.99,-6.244914688687521,-1.991788237436266,6.4425401664681985,0.43870715600691
16.63,4.0,81.72,80.15,-11.094020938442151,-7.167858786886631,6.556778356158042,-4.2163150996517
4.95,4.2,242.44,242.59,-9.174978247456508,-4.788634211150572,6.113682179832232,0.245624425399599
9.99,4.5,117.09,116.88,-7.554009732463639,-3.571680660204641,6.532334292222349,-0.687525698956375
1.37,3.7,325.44,325.53,-9.881726060754616,-6.7422408405045635,6.565264970035361,1.99690743013786
17.64,3.6,16.6,2.53,-4.666342113799132,-1.915048884706299,6.319958614030018,0.414038514081664
7.99,3.7,285.37,285.38,-10.267706711205625,-6.362306861697904,6.684611727667927,0.84738607826703
5.87,3.9,236.49,236.56,-11.202726364308669,-7.6163546927401455,6.484635235635252,-1.08661804002036
9.85,3.6,41.85,40.78,-8.919064415269812,-4.495053170432658,6.29156913955832,-2.06883486177292
2.91,3.7,296.95,297.06,-5.517823242234237,-2.305820882518902,6.20050917404269,5.78308626165973
1.25,4.6,233.48,233.62,-7.967041388904811,-4.231931206275145,6.3578422665081,0.797863879922735
4.27,4.0,207.62,207.74,-9.820241838430361,-5.682094097093456,6.1779441140506,-0.349042739551473
10.05,3.6,234.29,234.18,-8.984679830939898,-4.863333146306358,5.860786223465865,1.22684811678059
2.7,3.5,253.98,254.07,-10.677993042460797,-6.508477204488116,6.035481432524756,0.479637726116964
9.39,4.4,248.32,248.38,-7.895727502373631,-3.7702509976322096,5.886104031450156,0.815783181886903
13.57,3.6,265.85,265.61,-12.863852682252828,-9.003326202591856,6.501289670540389,-2.15702765610795
10.72,3.5,191.97,191.76,-10.628838967409488,-7.215143216211741,6.380122536899765,-0.552637099573381
7.07,4.0,153.08,153.08,-9.531241029378522,-5.707700048337029,5.726847747587197,-1.20599379128314
9.14,3.6,320.73,320.71,-12.038888110914433,-8.320876442456115,6.565264970035361,-0.424639316305774
2.71,3.7,265.05,265.15,-12.073713251928279,-7.985919178315026,5.953243334287785,-1.25216219247816
2.69,3.7,219.65,219.75,-9.608759029730777,-5.593234643413654,6.035481432524756,0.686825162075829
4.85,3.9,215.71,215.81,-9.5202527433357,-5.813395720365146,5.717027701406222,0.0246989255178978
3.68,3.6,51.24,51.2,-7.68295460478367,-4.952753880850045,6.495265555937008,-0.0729708123457931
8.23,4.2,218.95,218.99,-6.056404300728541,-2.88403624172923,6.137727054086234,2.89643600528112
16.63,4.0,248.92,248.51,-7.39588146219795,-2.772437357695972,6.102558594613569,1.88808474240862
6.72,3.6,229.37,229.38,-9.847780508090045,-5.15967232593637,6.436150368369428,0.754895938590119
4.98,3.5,220.76,220.81,-10.742571162443415,-6.449387206034637,5.993961427306569,-0.14723366865422
12.77,3.6,60.37,59.1,-5.948563882520074,-2.6905853041696246,6.054439346269371,1.22866815493356
4.62,3.7,176.97,177.03,-10.59753669974572,-6.274868583419486,6.148468295917647,-0.936943106699221
2.01,3.6,238.46,238.56,-8.567170247162895,-4.746600913510957,6.07073772800249,2.23767254601341
10.6,3.8,97.42,96.96,-7.805880261730202,-3.870904862764082,6.453624998892692,0.122235404417822
4.62,4.1,224.44,224.58,-8.267731383733155,-4.144631457935568,5.978885764901122,1.09540934718724
7.7,3.8,228.66,228.66,-10.573799962298686,-6.695441276119637,6.501289670540389,-0.434282133829486
4.8,4.4,234.97,235.15,-8.454974217725074,-4.734782821267563,6.455198563340122,0.610015507977664
10.2,3.6,116.69,116.34,-10.419351145584617,-5.796677870399814,6.035481432524756,-1.8667106038363
2.62,3.7,192.42,192.51,-11.27641887805626,-7.351038179996555,5.958424693029782,-1.37749965763279
0.21,3.6,265.81,265.85,-11.82003555169441,-7.655323271095813,6.424869023905388,-0.414806979593351
-0.71,4.9,147.75,147.58,-7.551648345871009,-2.9028117102466644,6.07073772800249,-0.658344085245809
5.63,3.7,266.45,266.52,-12.10713269767527,-8.01339218258721,6.401917196727186,-1.21853569816992
0.65,3.5,85.3,85.35,-9.184079234067505,-5.736292360665158,6.46302945692067,-0.314208589986587
4.63,3.5,31.92,31.65,-7.6809969985588396,-4.219944656625488,5.420534999272286,-1.15172354391587
0.66,3.6,207.34,207.41,-10.769633514324337,-7.095217799915781,6.453624998892692,-0.112423963243195
10.1,4.3,147.15,146.99,-10.512794187884385,-6.650226996742143,6.452048954437226,-2.75256447423681
10.45,4.9,71.91,71.34,-3.96496608100924,0.04402549781987894,5.438079308923196,0.568820155427744
13.55,3.6,309.8,309.61,-11.225944613316296,-6.912425115716684,6.148468295917647,-0.172909268403407
2.76,3.8,70.88,70.93,-9.534409109026639,-4.430835607020186,5.717027701406222,-2.11621748670378
10.3,3.6,190.09,189.92,-11.597394621596678,-7.283176265741925,6.2166061010848646,-1.81639365642627
1.27,3.7,281.42,281.51,-9.524674037234394,-5.585321002523231,6.07073772800249,1.6253438890327
3.21,3.7,317.72,317.83,-12.801112253548956,-8.743473218833143,6.052089168924417,-1.35097100789333
8.83,3.6,264.01,263.98,-11.011810961870443,-6.429305109901473,5.081404364984463,-0.733648791493305
7.9,3.9,257.06,257.1,-10.95020023066348,-7.377111741685321,6.115892125483034,-0.86490995558621
4.27,4.0,144.29,144.38,-12.03709257523017,-7.3402822997567,5.863631175598097,-3.63206571761841
8.62,3.6,269.78,269.75,-12.766059172180702,-8.25716912461499,6.1903154058531475,-1.88618689715691
4.98,3.5,222.02,222.07,-10.794471080232213,-6.8506197487373495,6.052089168924417,-0.155508360456309
8.19,3.5,241.9,241.86,-12.852336240191269,-8.3432398842928,6.395261598115449,-1.97648716461271
5.46,4.4,126.56,126.64,-5.84294609855956,-1.7952541284426071,6.436150368369428,1.60984634476275
4.06,3.6,117.99,118.03,-8.538181513370589,-5.2197805860600175,6.023447592961033,0.369926492196008
8.49,4.4,172.88,172.89,-8.94282700231804,-4.4153996088298975,5.733341276897746,-1.25683306725553
8.96,3.9,134.89,134.72,-7.8858950053486385,-4.464217300892913,5.752572638825633,0.271150561971682
10.6,4.0,177.26,177.1,-4.607399879909111,-1.6847122568432507,6.507277712385012,4.25085650160695
10.55,3.9,269.09,269.03,-8.07674321973778,-3.959492199962267,6.102558594613569,2.00128841357383
2.75,3.7,119.05,119.13,-8.631990650844047,-4.6008363904607075,6.07073772800249,0.173983493644533
5.88,3.8,193.82,193.87,-10.09055774226205,-5.934573266722776,6.684611727667927,-0.225767405943426
14.1,3.6,122.35,121.63,-9.407899525531814,-5.694452851253536,6.532334292222349,-0.735349110394907
2.16,3.5,308.16,308.25,-11.51880335597477,-7.361867275774156,6.536691597591305,0.539997233069023
8.38,6.5,288.7,288.7,-6.574213044914887,-0.7002777024140135,6.052089168924417,-0.848931179027772
6.11,4.0,314.88,314.98,-4.130341839431731,-1.5442658576463586,6.248042874508429,6.57430571460678
1.42,3.6,197.65,197.74,-10.39594477963754,-6.647853968173361,6.556778356158042,0.137334911040311
5.63,3.6,93.81,93.74,-7.487573774235079,-3.7214026458194964,6.025865973825314,0.86975506428556
8.54,4.3,167.48,167.47,-9.494829068684107,-5.747499750210493,6.606650186198215,-1.26528669360145
3.07,3.8,144.12,144.21,-12.28696030173887,-7.423919930023051,6.424869023905388,-3.12417085458432
7.24,3.7,190.39,190.37,-12.728123099311794,-8.583232518199406,6.555356891810665,-2.83086646237104
6.85,4.3,256.48,256.6,-6.592352743484782,-1.9785546497714064,6.548219102762372,2.88521230634437
6.9,3.5,127.93,127.84,-10.855421161658537,-7.157506174503396,6.306275286948016,-1.58082870794273
10.75,3.6,186.93,186.73,-10.461792979369774,-6.341137661169327,6.159095388491933,-0.776629737221924
9.62,4.0,198.62,198.54,-10.001741777792521,-6.161414121476677,6.3578422665081,-0.861384115653491
-1.84,3.6,271.87,270.63,-13.782868358940366,-9.516076264978453,6.495265555937008,-2.15951552174738
10.44,3.5,291.37,291.29,-13.45836184627121,-9.312009276688979,6.113682179832232,-2.24588088677412
5.97,3.9,23.04,22.37,-7.2802455571886275,-3.7194501729704457,6.621405651764134,-1.60133738734593
2.89,3.9,167.16,167.27,-10.376964053224995,-6.029069887279017,6.023447592961033,-1.25390301524266
4.7,3.5,298.11,298.17,-11.476799342820591,-7.583179817445522,6.126869184114185,0.135177460210219
3.1,4.1,316.25,316.4,-11.260403787929668,-7.253632811055301,6.393590753950631,-0.521823106865213
1.8,3.5,290.38,290.47,-10.62444952261229,-6.975215814381643,5.8805329864007,0.942197586579519
8.37,4.0,17.77,15.98,-5.260247430669619,-1.3164054538595877,5.963579343618446,-0.601057837975947
7.44,3.6,245.27,245.27,-12.02720620076732,-7.801103123264239,6.2422232654551655,-1.35559035029012
9.3,3.6,251.14,251.08,-10.764686351494257,-7.368677089075293,6.09807428216624,-0.190787182591475
9.35,3.5,328.61,328.58,-13.253759679529042,-9.77470934592354,6.2166061010848646,-1.51192741163527
4.54,3.5,179.91,179.95,-9.562023012510451,-6.165491463740533,6.263398262591624,0.629910122309521
11.71,3.5,117.91,117.42,-10.561226509021505,-6.588173747705713,6.1903154058531475,-1.7814847734709
11.51,3.6,236.38,236.21,-11.659652324668519,-7.969181557717711,5.863631175598097,-1.50074849610911
6.64,4.2,297.23,297.37,-9.270215936281256,-4.765167685199901,5.683579767338681,0.50880435620337
1.6,3.6,162.96,163.05,-10.925517316140725,-6.396964555825166,6.035481432524756,-1.14222902211793
10.05,3.6,155.52,155.3,-10.686273748396395,-6.888448068502252,6.184148890937483,-1.4108321334274
9.46,3.9,326.34,326.34,-9.098291880768073,-4.815756868304284,5.855071922202427,1.58078434873484
9.19,4.2,209.18,209.16,-8.619537205736783,-4.4151112236028,6.1779441140506,0.17103544104959
6.85,4.3,149.27,149.31,-7.810805948593291,-3.528555173096356,6.3561076606958915,0.116549796288428
5.1,4.6,227.21,227.4,-8.652186566502218,-4.734971059943968,6.293419278846481,-0.209036933750379
7.91,3.7,25.81,24.69,-7.9102662100005805,-4.038660501373249,6.520621127558696,-1.79058033976169
4.13,3.5,114.81,114.83,-10.231803470542625,-6.320663410951028,5.429345628954441,-1.44887038451785
15.1,3.6,267.06,266.75,-12.330866414044651,-8.432141955081056,6.565264970035361,-1.66363818942864
14.19,4.9,94.77,93.99,-5.952451932528784,-1.7012687023419004,6.621405651764134,-0.565437797825658
5.8,3.8,259.09,259.16,-11.315317673595239,-7.166197486778951,6.5638555265321274,-0.663971485946142
9.96,4.1,158.15,158.01,-10.153055472565137,-5.935914274523209,5.932245187448011,-2.02771682669148
4.27,4.0,240.43,240.55,-9.802246847656571,-6.013619730695945,6.089044875446846,0.0499132321570439
22.14,4.9,221.19,220.43,-8.577834675874845,-3.7351056081684684,6.0473721790462776,-1.79305812874402
6.51,4.5,35.99,35.5,-5.66992612400207,-2.041125622344442,6.1070228877422545,-0.889652442537551
14.19,3.9,129.2,128.56,-9.525051116815883,-6.224658434275693,6.4967749901858625,-1.40182559386789
7.82,4.2,186.2,186.24,-7.580497327513827,-2.9720310986170113,6.2422232654551655,1.0022498491411
17.64,3.6,286.91,286.46,-5.109640563844588,-1.9538244547151808,6.559615237493242,5.64929365135109
5.96,4.4,270.75,270.92,-11.176155772593365,-6.878573926606609,6.436150368369428,-1.74613441060069
11.0,4.5,232.0,231.97,-7.469543304518258,-2.952077750433222,6.234410725718371,0.89777649872525
1.96,3.5,218.74,218.82,-9.919670899336722,-6.44715648689831,6.1070228877422545,0.868671991598891
12.76,3.9,180.16,179.85,-8.852545934903791,-5.1079350517987425,5.7899601708972535,-0.193201328331179
11.71,3.5,54.14,52.98,-12.294734693218299,-7.81938902148403,6.192362489474872,-4.96236430220351
3.56,4.0,54.3,54.3,-9.26816889028599,-4.671745703060563,6.251903883165888,-2.53164790024237
5.96,4.8,122.65,122.73,-6.367119505924141,-2.5753793805386254,6.0867747269123065,-0.0347881086818296
-0.34,3.6,255.74,255.61,-11.39804414633669,-7.440393646976358,6.208590026096629,-0.185813858720079
7.43,3.6,225.54,225.52,-9.385566818698013,-4.69878347133252,6.095824562432225,0.969133487426936
7.11,3.8,230.62,230.64,-9.408524102500873,-5.355708414504027,6.1779441140506,0.636443930605687
1.3,3.6,257.9,257.99,-11.77569044271256,-7.948764862522291,6.16541785423142,-0.647706456206755
6.0,4.8,227.42,227.63,-7.173334313289332,-2.3593472088998064,5.683579767338681,0.505932859263615
3.21,3.7,328.67,328.79,-9.743944108407625,-5.880911675094214,5.886104031450156,1.7500999055786
1.87,3.7,269.49,269.6,-8.479776604720834,-4.394954075123318,5.683579767338681,2.31432576950803
9.87,5.3,118.66,118.49,-5.617871575470208,-1.3171590837731348,5.683579767338681,-0.581301069453636
2.16,3.5,254.88,254.97,-11.821568995102831,-7.924094687123449,5.993961427306569,-0.64277543102555
5.45,4.5,320.4,320.61,-11.338988796640676,-6.145183953280427,5.958424693029782,-1.74930849578453
7.81,3.6,222.87,222.84,-10.345136397282749,-6.667761611609295,6.102558594613569,-0.0425336333921855
3.04,3.6,225.29,225.38,-9.782437556987134,-5.628719706322601,6.20050917404269,0.859699966341621
4.13,3.8,136.25,136.31,-9.520343298196561,-5.651417763940166,6.035481432524756,-0.726862126649154
4.11,3.9,108.99,109.05,-8.082377393335271,-4.003390931137554,6.450470422144176,0.211749238193629
3.56,4.5,253.49,253.67,-9.198154620745878,-4.595280054966699,6.102558594613569,-0.216282156855184
9.82,3.6,85.3,84.83,-6.426294966378297,-3.1037318908011646,5.91350300563827,1.46571882028972
4.97,3.8,319.01,319.1,-8.680641434945507,-5.03346780836765,6.565264970035361,2.71291766423049
6.84,3.7,157.26,157.23,-9.331902223372017,-5.351213523781544,6.139884552226255,-0.0894488723058462
2.96,3.9,127.76,127.86,-7.654956318679409,-3.9742568244331493,5.69035945432406,0.682466813424878
8.41,3.5,133.4,133.22,-10.67943950843562,-7.400049655208213,6.238324625039508,-1.42722164982216
8.55,3.6,63.21,62.73,-7.4082958589406935,-4.191041911701559,6.089044875446846,0.0960804988061659
9.95,3.8,38.12,36.94,-9.855503846800232,-6.3241201085091685,6.5638555265321274,-3.4592336517967
14.04,3.5,152.49,151.94,-10.084618857960367,-6.156364992517883,6.532334292222349,-0.696419499379553
1.9,3.9,275.04,275.16,-7.881030019317508,-4.473945627059637,6.267200548541362,2.82076686126221
8.34,3.6,124.97,124.79,-12.669409650181843,-8.345158109465512,5.863631175598097,-3.94846361658283
12.12,3.5,38.38,36.47,-6.038169353148904,-2.285865448503388,5.961005339623274,0.612720691147109
2.98,4.0,159.32,159.44,-10.44704951055565,-6.909748834794698,6.368187186350492,-1.49986312783748
1.3,3.5,72.21,72.27,-8.544119523150728,-4.877748299676666,6.244166900663736,-0.118824694755139
2.35,4.1,156.49,156.61,-8.690228935129763,-5.23299943672834,6.546785410760524,0.116989007491389
1.43,3.8,102.59,102.67,-6.408834740357212,-3.3324665605073935,6.023447592961033,1.9244818118726
1.11,4.0,64.29,64.35,-6.019457766713825,-2.7693970689880567,6.565264970035361,1.28543327297052
9.27,4.1,16.17,13.78,-6.228866112534901,-2.477436413610931,6.343880434126331,-1.78780332642878
11.11,3.5,294.52,294.41,-6.153746986924587,-2.1162700209077654,5.739792912179234,4.88251257513885
10.7,3.5,45.34,44.17,-10.31493600520265,-6.290290347561454,5.955837369464831,-3.32668637725884
6.59,4.1,144.92,144.94,-10.459782131795883,-6.513240777169191,6.436150368369428,-2.11869432380783
6.84,3.5,115.23,115.12,-9.672739072139784,-5.978207925686039,6.565264970035361,-0.49747846071109
7.16,3.5,312.78,312.8,-11.907015134411544,-8.165353252297857,6.320768294250582,-0.172516289329137
7.49,3.6,38.88,38.25,-7.0778401937925235,-4.169267115287556,6.535241271013659,-0.0983480008230257
9.5,3.5,197.84,197.71,-10.583437560132197,-6.974740406622039,6.556778356158042,-0.276558441141141
4.86,3.5,199.87,199.91,-9.065965347115956,-5.764621288160038,6.57507584059962,1.53230685766627
6.95,5.4,221.56,221.79,-5.8347171046462565,-0.7630329434129182,5.730099782973574,0.71499999743662
7.19,4.1,327.76,327.86,-10.042474761095045,-6.187261887788211,6.565264970035361,0.680157861947176
3.04,3.6,207.64,207.73,-11.866491688847393,-7.855202265345539,6.09807428216624,-1.50328375995019
4.77,3.7,89.69,89.67,-12.088890394753335,-8.174439971533571,6.495265555937008,-3.76589456035373
5.78,5.2,89.47,89.36,-7.130974170634359,-2.8235188488965055,6.398594934535208,-1.95972549296349
8.22,3.8,128.29,128.15,-9.29201341959861,-5.933771125299212,6.46302945692067,-0.656421628640189
6.95,5.4,176.22,176.37,-6.2261207655874005,-1.8335752699101056,6.410174881966167,0.050156822180794
2.87,4.0,253.67,253.81,-12.16128719429177,-7.705133324606579,6.436150368369428,-1.90553047584604
15.22,4.1,82.62,81.35,-7.933230327933408,-3.97282781222692,6.222576268071369,-1.32970347737535
1.87,3.7,159.56,159.65,-9.754689894599727,-5.986292107268807,6.102558594613569,-0.221416836835198
10.55,3.5,208.75,208.58,-5.969521427986097,-2.9580180407264343,6.546785410760524,4.42170045248343
-0.34,3.6,261.46,261.32,-10.837881157108137,-6.833958683872645,6.035481432524756,0.362293864221744
4.93,3.5,113.08,113.07,-9.130449645081908,-4.810242657288829,5.981414211254481,-0.163916653278861
9.94,4.8,208.7,208.78,-7.731669220143064,-3.9510536886382606,6.0867747269123065,-0.323705221352059
10.3,3.6,274.85,274.76,-13.82859579751293,-9.070578429601024,6.6052979209482015,-2.78591342341
4.07,3.5,34.5,34.34,-8.177426992991654,-4.825432766287507,6.520621127558696,-0.984659442559389
2.8,4.8,324.97,325.19,-10.971284779843032,-5.577454081458271,6.565264970035361,-1.54595164848498
9.21,3.7,50.5,49.77,-6.485565281493853,-3.609121771671617,6.532334292222349,0.598466908556132
4.11,3.9,111.88,111.94,-7.260110253155711,-3.2316756188381337,5.631211781821365,0.703317789886691
6.74,3.6,296.41,296.45,-14.209899103319934,-9.792082323027627,6.556778356158042,-2.74298767284881
11.86,4.3,168.7,168.48,-9.664736230635581,-5.618708460642868,6.495265555937008,-1.65213520995327
17.15,3.6,241.96,241.45,-11.695185971627781,-7.259408339426673,5.91350300563827,-1.75320386238943
11.12,6.0,256.12,256.22,-7.595656304708182,-1.1023102376611378,6.561030665896573,-1.37410695440574
1.6,3.6,174.59,174.68,-9.261998806703565,-5.354052067289794,6.565264970035361,0.941634176924534
